model,dataset,experiment_name,perturbation,dose,DEGs,r2mean,r2mean_top20,r2mean_top100,r2mean_all_boostrap_mean,r2mean_top20_boostrap_mean,r2mean_top100_boostrap_mean,cell_type_test,average_mean_expressed_diff,average_fractions_diff,average_mean_degs20_diff,average_mean_degs100_diff,edistance,wasserstein,euclidean,mean_pairwise,mmd
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_1_0_3_0_30_0_19193,tcdd,30.0,38,0.704,0.799,0.878,0.7043595483132776,0.8798339565748899,0.8036696884013459,Hepatocytes - portal,0.79240704,0.2722097508318125,0.6781528,0.74949425,3.9828394268418363,2.885569082336166,1.9957052,1.6499242,3.9828442384727407
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_0_3_10_0_30_0_19193,tcdd,30.0,41,0.714,0.805,0.891,0.7139945590420428,0.8942508375298435,0.8090946108379081,Hepatocytes - portal,0.78163415,0.24128245814546925,0.69620246,0.76479995,4.2868162084603565,2.9433215671830335,2.0704637,1.6635818,4.286817930111632
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_3_1_0_3_0_30_0_19193,tcdd,30.0,46,0.699,0.824,0.884,0.6986122730490734,0.8938560614502782,0.827781096189511,Hepatocytes - portal,0.8178937,0.21943826428799085,0.6528181,0.7528068,5.650630017891801,3.2857414568404595,2.377106,1.7600899,5.650628732935061
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_0_3_3_0_10_0_30_0_19193,tcdd,0.01,16,0.974,0.964,0.943,0.974189278898477,0.932432431856588,0.9614382656993824,Hepatocytes - portal,0.7588679,0.1940896130416676,0.4074223,0.5496956,1.2875766079521858,0.9315592784895843,1.1347141,0.9704754,1.28757716893766
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_1_0_3_0_30_0_19193,tcdd,0.01,15,0.941,0.906,0.856,0.9410058906459604,0.8874493753065562,0.898454458946292,Hepatocytes - portal,0.75552094,0.1996889024013775,0.4069287,0.4948318,1.062535801002301,0.9324640245448707,1.0307937,0.9664494,1.0625355681946222
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_0_1_0_3_1_0_30_0_19193,tcdd,0.1,35,0.966,0.901,0.808,0.9672547401307997,0.8668360930278131,0.9018976667962231,Hepatocytes - portal,0.8085629,0.23870768879030446,0.41173798,0.5224376,0.6036629882830583,0.9519770481475555,0.7769573,0.97306234,0.6036631392085482
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_1_10_0_30_0_19193,tcdd,0.03,10,0.924,0.882,0.924,0.9234945230669344,0.9056712887792254,0.8742473346004949,Hepatocytes - portal,0.74311626,0.2079663967382462,0.4020664,0.54575604,1.4302457187891846,1.000075781487087,1.1959295,0.9963001,1.4302463380461656
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_1_0_3_0_30_0_19193,tcdd,0.1,43,0.968,0.902,0.823,0.9675480884734227,0.8733602155626591,0.9056329136276001,Hepatocytes - portal,0.7635011,0.2110143879737916,0.3562052,0.48809797,0.6302919362440308,0.9584356142647089,0.79390955,0.97713614,0.6302918990138956
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_0_3_3_0_10_0_30_0_19193,tcdd,0.1,34,0.98,0.972,0.966,0.9794891222589951,0.9563125716468697,0.9671905385639208,Hepatocytes - portal,0.7809939,0.1917932041055807,0.53086686,0.59684527,1.6195628303291103,1.152209172580128,1.2726202,1.07819,1.6195607240925585
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_0_1_0_3_1_0_30_0_19193,tcdd,0.3,23,0.955,0.958,0.988,0.9536044457384116,0.9868876658913693,0.9457616278454605,Hepatocytes - portal,0.8015997,0.24243345808140715,0.46514922,0.5828343,0.8249172559842841,1.1135588301503507,0.90824884,1.0439521,0.8249168154993785
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_3_10_0_30_0_19193,tcdd,0.3,22,0.976,0.98,0.994,0.9754341432241848,0.99322082917189,0.9750367068987047,Hepatocytes - portal,0.8198737,0.23418680078154339,0.5028647,0.62443674,0.749038463590436,1.1243094117476555,0.8654697,1.0500443,0.749039018235881
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_1_10_0_30_0_19193,tcdd,0.1,38,0.974,0.966,0.951,0.9742662351992972,0.9405372774732588,0.9623377758779279,Hepatocytes - portal,0.74426574,0.1806056594643238,0.47004098,0.5466612,1.3943146771241992,1.1537702481033423,1.180811,1.0770354,1.3943141669822647
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_1_0_3_0_30_0_19193,tcdd,1.0,39,0.96,0.955,0.982,0.9603326818800356,0.9760030062763875,0.9426257083628706,Hepatocytes - portal,0.8100955,0.2345667965289018,0.48377523,0.55172545,0.6326175297232542,0.8653947992684564,0.7953721,0.92840046,0.6326172555935569
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_0_3_3_0_10_0_30_0_19193,tcdd,0.3,20,0.956,0.96,0.986,0.956294061107049,0.9828603138251479,0.9521361003304382,Hepatocytes - portal,0.83787,0.2784999686761784,0.5034761,0.62572485,0.7302582469294958,1.0422042984649853,0.8545521,1.0099348,0.7302582119149462
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_0_1_0_3_1_0_30_0_19193,tcdd,1.0,36,0.956,0.951,0.98,0.9572900488279124,0.9752779901342392,0.9379950874675032,Hepatocytes - portal,0.8215466,0.24486696637986574,0.5558981,0.59918267,0.7032638910124925,0.8851176249221431,0.83860767,0.9393497,0.7032642838083698
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_3_1_0_3_0_30_0_19193,tcdd,0.03,9,0.922,0.889,0.929,0.9212402080258261,0.9140821805554131,0.8838301676328819,Hepatocytes - portal,0.7787517,0.20750607284031794,0.4225804,0.55350935,1.5189204445610665,1.0238943770522522,1.2324451,1.0091516,1.5189199525635297
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_3_10_0_30_0_19193,tcdd,10.0,26,0.819,0.79,0.893,0.8185024756584787,0.8927904469815179,0.7891776924296656,Hepatocytes - portal,0.75667447,0.1904099903642548,0.720884,0.7715368,7.810126042526862,2.1314171986529526,2.794665,1.469485,7.8101180309802585
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_1_10_0_30_0_19193,tcdd,10.0,23,0.801,0.764,0.869,0.8006851039445322,0.8683623214681159,0.7589092611140851,Hepatocytes - portal,0.7525582,0.1992666143580765,0.7031339,0.7242384,8.676318822423772,2.2265919390186135,2.945566,1.5010629,8.676309558147244
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_0_3_3_0_30_0_19193,tcdd,0.01,11,0.943,0.897,0.834,0.9421997691120828,0.859196681841008,0.8874990072933655,Hepatocytes - portal,0.7669933,0.20567468698801764,0.4594008,0.5319731,1.0474431115521776,0.9265872132887509,1.0234466,0.9636925,1.0474414684706257
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_0_1_0_3_1_0_30_0_19193,tcdd,30.0,42,0.686,0.808,0.889,0.6851660494682068,0.8962271056020055,0.8106777491339874,Hepatocytes - portal,0.81163174,0.24531329204890795,0.7162396,0.78402877,4.215534132637838,2.960020635243427,2.0531762,1.672059,4.21553423262889
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_1_0_3_0_30_0_19193,tcdd,3.0,41,0.949,0.947,0.968,0.9482119775245721,0.9694172396234548,0.941142453481625,Hepatocytes - portal,0.82949287,0.25120803740599756,0.47918835,0.5867848,0.6917330973869911,0.760916763009742,0.8317045,0.8773835,0.6917337337833322
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_0_3_3_0_10_0_30_0_19193,tcdd,3.0,32,0.924,0.935,0.974,0.9230267973843919,0.9764307588213031,0.9325717625133104,Hepatocytes - portal,0.7988232,0.20778603454150865,0.63275325,0.66333157,3.1284672759827377,1.1750181043334986,1.7687471,1.0979354,3.128461210186664
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_3_10_0_30_0_19193,tcdd,30.0,7,0.637,0.724,0.839,0.6369864801018594,0.8464644867275921,0.7274504500317112,Hepatocytes - portal,0.7668392,0.21031222901386318,0.8218341,0.8450396,15.226333808931459,4.296374184436463,3.9020922,2.0250158,15.226315742132728
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_3_1_0_3_0_30_0_19193,tcdd,0.3,23,0.958,0.958,0.984,0.9575399233884581,0.9830664076295648,0.94657291009433,Hepatocytes - portal,0.80625874,0.23189383852620848,0.4410333,0.5890956,0.7388220639296758,1.082847916967829,0.85954773,1.0260968,0.7388214057822748
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_1_10_0_30_0_19193,tcdd,30.0,38,0.728,0.812,0.897,0.7271259189838262,0.8985327069996596,0.8155708507339091,Hepatocytes - portal,0.78226656,0.2530779344862657,0.69604313,0.75664675,3.2741041113635805,2.6467358123968427,1.8094486,1.570605,3.2741016689115763
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_1_0_3_0_30_0_19193,tcdd,30.0,37,0.709,0.801,0.88,0.708381042356651,0.8822158345931786,0.8039526661217942,Hepatocytes - portal,0.8072751,0.2706555635516922,0.6714087,0.74692696,3.4269291111347053,2.7165439059497305,1.8511959,1.6021954,3.4269328054041703
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_0_3_3_0_30_0_19193,tcdd,0.1,34,0.964,0.895,0.805,0.9650053648385831,0.8572873530688612,0.8928654345515826,Hepatocytes - portal,0.7926914,0.2420171691736203,0.41244832,0.5132798,0.5725313025587186,0.9316974585577934,0.7566579,0.9624975,0.5725317063502041
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_0_3_3_0_10_0_30_0_19193,tcdd,10.0,8,0.814,0.771,0.912,0.8136882706227564,0.9125700431103567,0.7698875477660475,Hepatocytes - portal,0.8224199,0.28939076547861564,0.7567259,0.7757429,2.6163460343142972,1.5641871562506837,1.6175106,1.2547023,2.6163455189605296
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_3_1_0_3_0_30_0_19193,tcdd,1.0,40,0.964,0.955,0.98,0.9638418698949871,0.9757377368717013,0.9437665385970208,Hepatocytes - portal,0.79730266,0.22480218913280187,0.49680084,0.5663336,0.6487640257002215,0.8772647830722718,0.8054588,0.9354969,0.6487644707233899
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_1_10_0_30_0_19193,tcdd,0.1,43,0.966,0.901,0.817,0.9672618282582316,0.88655150173215,0.901986754884396,Hepatocytes - portal,0.7573462,0.20237969461890093,0.37077647,0.5092019,0.6273190415102181,0.9633367969105082,0.7920344,0.9790071,0.627318879290343
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_0_3_1_0_3_0_30_0_19193,tcdd,0.01,8,0.941,0.901,0.843,0.9405499591293554,0.877940412726799,0.8905076953333142,Hepatocytes - portal,0.8091794,0.25338119763940603,0.47018686,0.53937745,0.9523015481011743,0.9000998020413898,0.9758585,0.9497748,0.952302198271837
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_0_3_3_0_10_0_30_0_19193,tcdd,30.0,11,0.637,0.719,0.843,0.6361179031742012,0.8489218205506261,0.7238992594009764,Hepatocytes - portal,0.7844121,0.22661088299001822,0.79655147,0.8174679,12.771063717826834,4.193175992205404,3.5736616,2.002255,12.771062487522974
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_0_3_3_0_30_0_19193,tcdd,0.3,26,0.956,0.96,0.988,0.9568440433471734,0.9855429922455748,0.9492411515709928,Hepatocytes - portal,0.79314435,0.22033597083141526,0.44087696,0.5601074,0.8021015507586862,1.108616836203451,0.8956015,1.0410411,0.8021014964477484
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_3_1_0_3_0_30_0_19193,tcdd,3.0,29,0.947,0.951,0.972,0.9475399023948893,0.972987959369927,0.9456462358454438,Hepatocytes - portal,0.8324127,0.2762861825583239,0.4759314,0.576704,0.6680200942812546,0.7503357830128006,0.81732506,0.87089986,0.6680205668357835
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_0_3_1_0_3_0_30_0_19193,tcdd,0.03,9,0.92,0.878,0.918,0.9195826919900719,0.8998410981274731,0.8705147473074022,Hepatocytes - portal,0.7890345,0.22457242909951766,0.42569414,0.5561895,1.4452730598512022,1.010714302043779,1.2021942,1.0024163,1.445274478656152
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_1_10_0_30_0_19193,tcdd,10.0,51,0.887,0.87,0.941,0.8863979269879658,0.9407621175599492,0.8634284612758795,Hepatocytes - portal,0.7705043,0.24131707805451064,0.56194395,0.64636844,1.440250731964174,1.1838766672622536,1.2001048,1.0933076,1.4402531980860067
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_1_0_3_3_0_30_0_19193,tcdd,0.03,8,0.922,0.885,0.918,0.9216003219557857,0.8993947489346601,0.8780445627652915,Hepatocytes - portal,0.7926876,0.22605647998060208,0.4680496,0.566841,1.402421371244403,1.0046948595274798,1.1842388,1.0008729,1.4024203636189267
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_10_0_30_0_19193,tcdd,0.01,8,0.929,0.865,0.846,0.9291039450143793,0.8864911111692412,0.8526099079931665,Hepatocytes - portal,0.76270294,0.23674444896756341,0.45080644,0.5197834,1.0256325248517915,0.9268521845071792,1.0127348,0.9625079,1.025632642256787
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_0_3_3_0_30_0_19193,tcdd,3.0,47,0.935,0.945,0.97,0.9346006714279143,0.9711756103723583,0.9379453008842495,Hepatocytes - portal,0.75666815,0.19524574628864644,0.4901379,0.567,1.3940690203920787,0.9900957490266236,1.1807072,1.0053574,1.3940692502555307
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_3_1_0_3_0_30_0_19193,tcdd,30.0,39,0.682,0.823,0.884,0.6822602205933269,0.8927443567382389,0.8279122824380591,Hepatocytes - portal,0.7990949,0.2332766926039233,0.6660186,0.7632324,5.574712630048252,3.323662911833533,2.3610835,1.7721925,5.574708747492849
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_1_10_0_30_0_19193,tcdd,30.0,4,0.637,0.694,0.835,0.6365372355174813,0.8399560083426181,0.6979355704758443,Hepatocytes - portal,0.7803292,0.2389920256638767,0.8171761,0.8124668,12.568558471848746,4.2542768650739005,3.5452125,2.0263789,12.568560319328165
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_0_3_1_0_3_0_30_0_19193,tcdd,0.3,22,0.953,0.955,0.986,0.9523104207018989,0.9834221036437287,0.9423387983431722,Hepatocytes - portal,0.8098353,0.23294640098824174,0.4437541,0.57380784,0.8128720150098053,1.1051080078767204,0.9015946,1.0390985,0.8128719588826783
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_1_0_3_3_0_30_0_19193,tcdd,0.1,39,0.962,0.891,0.819,0.9632918278645787,0.8531659943770243,0.8929223111567347,Hepatocytes - portal,0.7724777,0.20730375870893614,0.35704288,0.5025095,0.6741599174273882,0.9671625112964937,0.8210726,0.9806514,0.6741595525710548
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_1_1_0_3_0_30_0_19193,tcdd,0.03,8,0.918,0.865,0.902,0.917616815046224,0.8816647525132789,0.8568691375287579,Hepatocytes - portal,0.7822403,0.23258020670408613,0.46962786,0.57358545,1.377858649396345,1.0008887965090456,1.1738226,0.99876845,1.377858390546931
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_1_0_3_3_0_30_0_19193,tcdd,30.0,44,0.697,0.805,0.882,0.6975817765667547,0.8873658794145538,0.8075020021817398,Hepatocytes - portal,0.8100916,0.23249481708245448,0.7026626,0.77373296,4.510331163555621,3.0137809105099858,2.1237552,1.6927474,4.510330074933828
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_10_0_30_0_19193,tcdd,0.03,17,0.949,0.956,0.97,0.9478353315104943,0.9696775819438324,0.9542736413540293,Hepatocytes - portal,0.745136,0.18838375560412793,0.39277762,0.5258291,2.2302349365099405,1.0499713245722047,1.4933983,1.0229834,2.230235776527829
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_3_0_10_0_30_0_19193,tcdd,0.01,13,0.974,0.97,0.97,0.9735253576853308,0.9614781316738508,0.9684019234723561,Hepatocytes - portal,0.752904,0.1949844034915413,0.33210444,0.5220867,1.3806758661930585,0.9417819019846437,1.1750232,0.9747513,1.3806751863030047
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_0_3_1_0_3_0_30_0_19193,tcdd,1.0,40,0.962,0.955,0.978,0.9626171849902297,0.9738992288793068,0.943936440246424,Hepatocytes - portal,0.80733544,0.23557334998318588,0.47091395,0.5485734,0.6417701282517777,0.8740288669801102,0.8011054,0.93377125,0.6417708513592381
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_1_0_3_3_0_30_0_19193,tcdd,0.3,20,0.945,0.947,0.982,0.9449410495805615,0.9767412711585304,0.9361501749532972,Hepatocytes - portal,0.82230806,0.24582809246905712,0.47621292,0.59114754,0.7685835377049235,1.0596489580176183,0.87668973,1.0143592,0.7685838593263083
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_10_0_30_0_19193,tcdd,10.0,36,0.832,0.799,0.887,0.8310278065936741,0.8865621434091174,0.7935074206695555,Hepatocytes - portal,0.7434687,0.19813270888569295,0.6787666,0.7200512,6.482908586262155,2.099923223962756,2.5461512,1.4582173,6.482901848332699
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_0_1_0_3_3_0_30_0_19193,tcdd,0.01,11,0.947,0.904,0.841,0.9457117014981425,0.8635872279333061,0.8952484734139837,Hepatocytes - portal,0.753234,0.2166553626633293,0.4495545,0.5258687,1.0153655265511101,0.9159241398043381,1.0076536,0.95715266,1.0153662543829622
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_1_1_0_3_0_30_0_19193,tcdd,0.1,27,0.962,0.882,0.764,0.9631055951914773,0.8313487456769134,0.8843039958161402,Hepatocytes - portal,0.82652354,0.26386031698829754,0.38757163,0.49501982,0.5588999481359247,0.9157467915938218,0.7475954,0.95355207,0.5588999484652626
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_3_0_10_0_30_0_19193,tcdd,3.0,13,0.931,0.933,0.966,0.9302709338001864,0.9702119187095302,0.926446875173259,Hepatocytes - portal,0.8214592,0.3235712643110558,0.6098846,0.6532804,0.9585272918959037,0.8620644731219255,0.979044,0.93260515,0.9585277261934927
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_0_3_1_0_3_0_30_0_19193,tcdd,3.0,45,0.945,0.947,0.968,0.9444156089371646,0.9696116825881131,0.9407178265998062,Hepatocytes - portal,0.7682333,0.2127646033721521,0.4761785,0.57859707,0.9646047307357939,0.8536373512336821,0.9821434,0.9311745,0.9646031067352474
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_10_0_30_0_19193,tcdd,30.0,6,0.601,0.724,0.85,0.6004654489491024,0.8559391172563895,0.7318704485814982,Hepatocytes - portal,0.7430955,0.20016460924606017,0.7543229,0.77344924,19.03474039129779,5.157285422062786,4.362885,2.2286034,19.034728527272797
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_3_10_0_30_0_19193,tcdd,0.01,8,0.974,0.97,0.958,0.9738319383174244,0.9506380703265078,0.9663228684831343,Hepatocytes - portal,0.74720156,0.19508287409429123,0.44022512,0.543906,1.3342200358924428,0.9403464560854002,1.1550845,0.9732071,1.334220223409155
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_1_0_3_3_0_30_0_19193,tcdd,3.0,38,0.945,0.939,0.968,0.9441945909945036,0.9704143423863328,0.9329482211850469,Hepatocytes - portal,0.8182744,0.2567034218615898,0.5382181,0.6098258,0.8385642865655091,0.8147195950891457,0.91573226,0.90963113,0.8385645491709571
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_1_1_0_3_0_30_0_19193,tcdd,1.0,26,0.953,0.937,0.97,0.9526400582041099,0.966654026771314,0.9257576514467152,Hepatocytes - portal,0.83858794,0.28361659528418903,0.48969632,0.56877005,0.6390760463239545,0.8518517792398096,0.79942197,0.91981864,0.6390747130342747
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_0_1_0_3_3_0_30_0_19193,tcdd,0.03,7,0.92,0.872,0.908,0.9196231368464735,0.8905703637791019,0.8637761925282916,Hepatocytes - portal,0.80538595,0.23818651519894757,0.48227453,0.579776,1.3336695117561965,0.9946675755333986,1.1548464,0.99475896,1.333670526885961
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_3_0_10_0_30_0_19193,tcdd,10.0,15,0.799,0.764,0.876,0.7996096938481929,0.8760454542687406,0.7598815478017833,Hepatocytes - portal,0.7570636,0.1999978604285198,0.754368,0.7493411,12.873430874242473,2.3994450725427674,3.5879583,1.5585358,12.873377925841508
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_01_0_03_0_3_1_0_3_0_30_0_19193,tcdd,30.0,39,0.677,0.815,0.887,0.6767228662996477,0.8974238862913498,0.8196750196577492,Hepatocytes - portal,0.79073143,0.24066587559049044,0.69071066,0.7760116,5.187873332976085,3.2228815111133784,2.277691,1.7446116,5.187878405092591
MultiTaskAaeAutoencoderPipeline,NaultMultiplePipeline_NaultPipeline,dosage_0_03_0_1_0_3_3_0_30_0_19193,tcdd,30.0,38,0.691,0.812,0.885,0.6899434640485111,0.8927563106907779,0.8143501260872382,Hepatocytes - portal,0.76384526,0.2163441041293222,0.6853777,0.7683087,5.417304021830309,3.2574731788458324,2.3275087,1.7569867,5.417301108330688
